Date,Open,High,Low,Close,Volume
2024-01-03T23:30:00,168.72,171.84,168.05,171.48,780350
2024-01-04T00:30:00,171.48,172.5,170.24,170.95,2053154
2024-01-04T01:30:00,170.95,173.72,170.19,173.59,2724614
2024-01-04T02:30:00,173.59,173.74,171.41,172.01,2126970
2024-01-04T03:30:00,172.01,173.36,171.78,172.44,3141196
2024-01-04T04:30:00,172.44,172.62,170.47,171.64,1369816
2024-01-04T05:30:00,171.64,172.18,170.47,171.6,3230479
2024-01-04T06:30:00,171.6,172.55,170.59,171.89,4291679
2024-01-04T07:30:00,171.89,173.91,171.23,173.52,3292439
2024-01-04T08:30:00,173.52,175.13,173.31,174.82,4679143
2024-01-04T09:30:00,174.82,177.61,174.72,177.35,4607293
2024-01-04T10:30:00,177.35,178.13,176.78,178.07,1285321
2024-01-04T11:30:00,178.07,180.62,176.7,180.45,3092561
2024-01-04T12:30:00,180.45,180.6,178.19,179.12,2352113
2024-01-04T13:30:00,179.12,180.46,178.38,180.43,1026946
2024-01-04T14:30:00,180.43,180.64,176.16,177.23,1922842
2024-01-04T15:30:00,177.23,179.51,176.01,179.37,2146332
2024-01-04T16:30:00,179.37,181.09,178.14,178.3,3204343
2024-01-04T17:30:00,178.3,179.46,177.99,179.2,1580752
2024-01-04T18:30:00,179.2,179.38,178.68,179.14,3043639
2024-01-04T19:30:00,179.14,179.85,176.2,177.55,4546715
2024-01-04T20:30:00,177.55,178.96,176.69,178.75,4338375
2024-01-04T21:30:00,178.75,182.16,178.43,181.99,4207598
2024-01-04T22:30:00,181.99,183.04,180.42,181.04,3545619
2024-01-04T23:30:00,181.04,182.84,179.74,182.18,4561245
2024-01-05T00:30:00,182.18,182.55,181.87,182.0,2463143
2024-01-05T01:30:00,182.0,185.69,181.85,184.83,2187010
2024-01-05T02:30:00,184.83,185.31,183.89,184.19,3200561
2024-01-05T03:30:00,184.19,185.11,181.06,182.04,3192781
2024-01-05T04:30:00,182.04,184.19,180.61,183.58,2602246
2024-01-05T05:30:00,183.58,184.55,183.08,184.06,1798028
2024-01-05T06:30:00,184.06,184.24,180.89,182.3,4967668
2024-01-05T07:30:00,182.3,182.82,180.77,181.46,1833394
2024-01-05T08:30:00,181.46,182.27,181.16,182.13,3403521
2024-01-05T09:30:00,182.13,182.44,179.13,179.47,749349
2024-01-05T10:30:00,179.47,180.93,176.84,177.5,1934454
2024-01-05T11:30:00,177.5,179.59,175.8,178.63,2769753
2024-01-05T12:30:00,178.63,178.9,175.95,176.67,1140371
2024-01-05T13:30:00,176.67,177.78,176.3,176.42,1115789
2024-01-05T14:30:00,176.42,177.95,175.62,177.78,2384656
2024-01-05T15:30:00,177.78,179.74,174.08,174.42,4781867
2024-01-05T16:30:00,174.42,177.66,173.67,177.1,4640125
2024-01-05T17:30:00,177.1,177.54,176.59,176.72,1259980
2024-01-05T18:30:00,176.72,179.02,176.47,177.95,4224623
2024-01-05T19:30:00,177.95,178.96,177.77,178.79,4739719
2024-01-05T20:30:00,178.79,178.79,175.91,175.93,1480656
2024-01-05T21:30:00,175.93,178.03,175.49,177.43,643999
2024-01-05T22:30:00,177.43,180.69,177.36,179.05,2536969
2024-01-05T23:30:00,179.05,180.54,177.34,179.62,2326070
2024-01-06T00:30:00,179.62,180.26,179.29,180.15,3536903
2024-01-06T01:30:00,180.15,181.35,179.74,181.31,3081506
2024-01-06T02:30:00,181.31,181.44,178.31,179.27,2585098
2024-01-06T03:30:00,179.27,180.8,178.59,180.11,4022324
2024-01-06T04:30:00,180.11,180.62,179.78,180.08,3114691
2024-01-06T05:30:00,180.08,181.88,178.95,181.84,1319169
2024-01-06T06:30:00,181.84,183.45,178.68,179.62,3379844
2024-01-06T07:30:00,179.62,180.27,179.31,179.84,3910710
2024-01-06T08:30:00,179.84,180.15,178.29,179.69,4034715
2024-01-06T09:30:00,179.69,180.24,177.92,178.73,3281394
2024-01-06T10:30:00,178.73,178.85,177.01,177.91,3238383
2024-01-06T11:30:00,177.91,178.2,175.14,175.4,1493267
2024-01-06T12:30:00,175.4,175.89,173.84,174.5,1063888
2024-01-06T13:30:00,174.5,174.98,173.26,174.62,3776965
2024-01-06T14:30:00,174.62,176.09,174.59,175.03,3843503
2024-01-06T15:30:00,175.03,175.87,174.69,175.32,1299512
2024-01-06T16:30:00,175.32,177.92,174.69,177.75,2579207
2024-01-06T17:30:00,177.75,178.55,177.63,177.81,3361657
2024-01-06T18:30:00,177.81,178.25,175.24,175.54,1026906
2024-01-06T19:30:00,175.54,175.56,174.12,175.54,1970503
2024-01-06T20:30:00,175.54,178.46,174.81,177.6,3774063
2024-01-06T21:30:00,177.6,177.96,174.66,174.75,2433826
2024-01-06T22:30:00,174.75,175.69,173.88,173.94,1851697
2024-01-06T23:30:00,173.94,174.33,172.84,172.97,3034513
2024-01-07T00:30:00,172.97,173.58,170.36,171.13,2220992
2024-01-07T01:30:00,171.13,171.28,169.94,170.06,3532380
2024-01-07T02:30:00,170.06,171.41,169.47,170.44,2579831
2024-01-07T03:30:00,170.44,172.3,169.05,169.12,4304042
2024-01-07T04:30:00,169.12,171.89,168.68,171.85,3227199
2024-01-07T05:30:00,171.85,172.12,170.9,171.88,3585223
2024-01-07T06:30:00,171.88,173.14,171.85,172.29,940658
2024-01-07T07:30:00,172.29,175.96,172.19,175.12,3958497
2024-01-07T08:30:00,175.12,177.25,175.08,176.93,1293579
2024-01-07T09:30:00,176.93,178.06,176.51,176.74,2690569
2024-01-07T10:30:00,176.74,178.81,176.53,178.06,1433234
2024-01-07T11:30:00,178.06,178.63,177.31,178.13,4185263
2024-01-07T12:30:00,178.13,178.7,178.12,178.64,3664679
2024-01-07T13:30:00,178.64,180.05,178.0,179.96,3528392
2024-01-07T14:30:00,179.96,180.76,178.57,180.62,2963820
2024-01-07T15:30:00,180.62,181.48,180.08,181.02,1208838
2024-01-07T16:30:00,181.02,181.14,177.35,178.09,4079166
2024-01-07T17:30:00,178.09,179.06,177.99,178.69,4016514
2024-01-07T18:30:00,178.69,180.45,178.48,179.66,2315534
2024-01-07T19:30:00,179.66,180.71,179.63,180.29,1418520
2024-01-07T20:30:00,180.29,181.33,179.73,180.66,1801977
2024-01-07T21:30:00,180.66,181.16,178.56,179.74,3204517
2024-01-07T22:30:00,179.74,180.31,179.42,179.5,1982131
2024-01-07T23:30:00,179.5,181.26,179.28,181.14,1153092
2024-01-08T00:30:00,181.14,182.94,180.98,182.86,2347553
2024-01-08T01:30:00,182.86,183.2,181.98,182.01,4545886
2024-01-08T02:30:00,182.01,183.22,181.04,182.04,3762577
2024-01-08T03:30:00,182.04,183.37,180.95,183.11,1587492
2024-01-08T04:30:00,183.11,187.4,182.71,184.91,1851624
2024-01-08T05:30:00,184.91,186.18,184.37,185.91,3870692
2024-01-08T06:30:00,185.91,186.22,182.89,183.64,3332704
2024-01-08T07:30:00,183.64,184.72,182.45,182.61,932339
2024-01-08T08:30:00,182.61,182.78,179.9,181.13,766470
2024-01-08T09:30:00,181.13,183.04,179.93,182.84,3291556
2024-01-08T10:30:00,182.84,183.11,182.73,183.01,2994969
2024-01-08T11:30:00,183.01,184.1,182.79,183.0,835464
2024-01-08T12:30:00,183.0,184.07,182.23,183.86,1415733
2024-01-08T13:30:00,183.86,183.99,183.17,183.49,2587260
2024-01-08T14:30:00,183.49,183.89,182.63,183.27,3958852
2024-01-08T15:30:00,183.27,183.87,181.78,181.96,3729616
2024-01-08T16:30:00,181.96,182.24,180.41,181.11,2824917
2024-01-08T17:30:00,181.11,182.65,180.75,182.47,3493742
2024-01-08T18:30:00,182.47,185.06,181.71,184.76,2458955
2024-01-08T19:30:00,184.76,187.85,184.72,187.03,3305781
2024-01-08T20:30:00,187.03,187.61,184.59,186.3,4181701
2024-01-08T21:30:00,186.3,186.66,183.66,185.3,1591562
2024-01-08T22:30:00,185.3,186.0,181.68,183.44,835236
2024-01-08T23:30:00,183.44,184.28,182.06,182.59,1872143
2024-01-09T00:30:00,182.59,182.78,179.67,179.93,2608766
2024-01-09T01:30:00,179.93,180.34,178.17,179.22,3259796
2024-01-09T02:30:00,179.22,179.82,177.73,179.06,4169379
2024-01-09T03:30:00,179.06,179.21,178.86,179.13,3822801
2024-01-09T04:30:00,179.13,181.69,178.54,180.91,1740423
2024-01-09T05:30:00,180.91,181.17,179.82,180.28,1054253
2024-01-09T06:30:00,180.28,181.01,179.96,180.11,581437
2024-01-09T07:30:00,180.11,182.95,180.03,182.46,4196058
2024-01-09T08:30:00,182.46,183.95,182.39,183.93,3810741
2024-01-09T09:30:00,183.93,184.46,179.55,180.52,4033207
2024-01-09T10:30:00,180.52,181.82,178.28,179.12,4545707
2024-01-09T11:30:00,179.12,182.39,178.37,181.95,4173044
2024-01-09T12:30:00,181.95,184.5,181.3,183.02,896060
2024-01-09T13:30:00,183.02,183.85,182.03,182.25,2942613
2024-01-09T14:30:00,182.25,182.34,181.47,181.58,2487872
2024-01-09T15:30:00,181.58,183.22,180.49,182.89,2895144
2024-01-09T16:30:00,182.89,184.71,181.9,184.35,4262359
2024-01-09T17:30:00,184.35,184.73,183.1,183.85,1938444
2024-01-09T18:30:00,183.85,184.72,182.21,182.44,2448589
2024-01-09T19:30:00,182.44,182.62,180.72,181.79,4121869
2024-01-09T20:30:00,181.79,181.96,180.45,180.85,2138074
2024-01-09T21:30:00,180.85,181.36,179.43,179.97,4635865
2024-01-09T22:30:00,179.97,180.44,178.61,179.32,1490562
2024-01-09T23:30:00,179.32,181.47,178.55,180.82,1576048
2024-01-10T00:30:00,180.82,182.31,179.26,182.21,663829
2024-01-10T01:30:00,182.21,184.62,180.96,184.18,3758364
2024-01-10T02:30:00,184.18,185.42,184.1,184.63,1180274
2024-01-10T03:30:00,184.63,185.85,184.55,185.65,4965177
2024-01-10T04:30:00,185.65,186.28,184.16,184.84,4416732
2024-01-10T05:30:00,184.84,186.92,184.73,186.57,2041115
2024-01-10T06:30:00,186.57,187.61,186.56,186.96,3538594
2024-01-10T07:30:00,186.96,187.81,186.62,187.48,3284637
2024-01-10T08:30:00,187.48,189.66,187.06,189.09,3060936
2024-01-10T09:30:00,189.09,189.53,187.67,189.21,2545713
2024-01-10T10:30:00,189.21,190.15,188.59,188.9,1936072
2024-01-10T11:30:00,188.9,189.6,187.55,189.27,1173372
2024-01-10T12:30:00,189.27,189.48,187.25,188.26,1323095
2024-01-10T13:30:00,188.26,190.37,187.9,189.87,2457225
2024-01-10T14:30:00,189.87,190.32,189.26,189.26,2841951
2024-01-10T15:30:00,189.26,189.59,184.74,186.33,4811208
2024-01-10T16:30:00,186.33,186.51,184.11,184.3,2971554
2024-01-10T17:30:00,184.3,185.44,183.63,184.67,2699330
2024-01-10T18:30:00,184.67,185.24,182.76,183.3,3967386
2024-01-10T19:30:00,183.3,184.06,182.63,183.96,4051477
2024-01-10T20:30:00,183.96,184.35,183.0,183.58,3457544
2024-01-10T21:30:00,183.58,183.61,182.49,182.82,3532745
2024-01-10T22:30:00,182.82,184.18,182.23,183.86,839971
2024-01-10T23:30:00,183.86,184.33,181.63,181.82,3082054
2024-01-11T00:30:00,181.82,184.06,181.69,183.86,2296953
2024-01-11T01:30:00,183.86,184.14,182.15,183.05,3285615
2024-01-11T02:30:00,183.05,184.46,181.77,182.21,3951901
2024-01-11T03:30:00,182.21,182.49,181.06,182.14,2419527
2024-01-11T04:30:00,182.14,185.14,182.02,184.04,857059
2024-01-11T05:30:00,184.04,184.92,182.56,183.11,3009390
2024-01-11T06:30:00,183.11,183.55,180.92,181.79,3082590
2024-01-11T07:30:00,181.79,182.23,179.21,180.48,2087062
2024-01-11T08:30:00,180.48,181.59,177.69,178.24,4331395
2024-01-11T09:30:00,178.24,180.83,177.97,179.83,664330
2024-01-11T10:30:00,179.83,182.02,179.49,181.53,796590
2024-01-11T11:30:00,181.53,182.9,180.94,181.97,1919836
2024-01-11T12:30:00,181.97,182.88,181.22,181.61,4003745
2024-01-11T13:30:00,181.61,182.4,181.17,181.42,574003
2024-01-11T14:30:00,181.42,181.57,179.04,179.37,625346
2024-01-11T15:30:00,179.37,180.35,177.62,178.24,3256374
2024-01-11T16:30:00,178.24,178.66,175.24,175.76,3088898
2024-01-11T17:30:00,175.76,176.42,173.44,174.04,3786612
2024-01-11T18:30:00,174.04,174.17,173.44,173.84,3089390
2024-01-11T19:30:00,173.84,174.75,172.6,172.87,3878798
2024-01-11T20:30:00,172.87,173.17,172.48,173.08,4671708
2024-01-11T21:30:00,173.08,176.04,172.81,175.31,3043758
2024-01-11T22:30:00,175.31,178.44,174.98,177.83,2659629
2024-01-11T23:30:00,177.83,180.28,177.61,180.2,3530272
2024-01-12T00:30:00,180.2,180.49,178.86,179.87,2352877
2024-01-12T01:30:00,179.87,182.46,179.54,180.68,3907210
2024-01-12T02:30:00,180.68,181.59,178.36,178.7,4287280
2024-01-12T03:30:00,178.7,179.58,178.17,178.42,3129701
2024-01-12T04:30:00,178.42,180.42,178.17,180.38,869801
2024-01-12T05:30:00,180.38,180.81,178.64,178.74,4862818
2024-01-12T06:30:00,178.74,180.25,177.93,179.4,1429517
2024-01-12T07:30:00,179.4,180.16,179.04,179.82,4857803
2024-01-12T08:30:00,179.82,180.56,177.49,178.83,4981276
2024-01-12T09:30:00,178.83,178.97,176.61,177.49,3420416
2024-01-12T10:30:00,177.49,179.21,176.34,178.23,1989750
2024-01-12T11:30:00,178.23,178.36,177.11,177.82,2658053
2024-01-12T12:30:00,177.82,178.73,175.81,176.59,1938899
2024-01-12T13:30:00,176.59,176.85,174.57,175.4,3742807
2024-01-12T14:30:00,175.4,176.17,173.84,174.26,3210237
2024-01-12T15:30:00,174.26,174.56,172.05,173.28,3696425
2024-01-12T16:30:00,173.28,173.76,172.48,173.46,2852610
2024-01-12T17:30:00,173.46,175.2,173.07,174.59,2351989
2024-01-12T18:30:00,174.59,175.03,173.97,174.86,2528346
2024-01-12T19:30:00,174.86,177.25,174.69,175.73,2574330
2024-01-12T20:30:00,175.73,176.13,173.78,174.75,4717974
2024-01-12T21:30:00,174.75,175.61,174.61,175.45,746716
2024-01-12T22:30:00,175.45,177.41,173.51,176.28,4054037
2024-01-12T23:30:00,176.28,176.29,173.87,175.21,2854782
2024-01-13T00:30:00,175.21,175.64,174.13,175.53,2024330
2024-01-13T01:30:00,175.53,176.97,175.44,176.57,4613345
2024-01-13T02:30:00,176.57,179.37,175.62,178.93,2429310
2024-01-13T03:30:00,178.93,179.72,178.22,179.55,1917016
2024-01-13T04:30:00,179.55,180.96,179.19,180.76,3474557
2024-01-13T05:30:00,180.76,181.65,180.42,180.94,4629892
2024-01-13T06:30:00,180.94,182.39,179.22,181.39,2814095
2024-01-13T07:30:00,181.39,182.24,181.3,182.19,1667125
2024-01-13T08:30:00,182.19,184.06,181.99,183.85,3942561
2024-01-13T09:30:00,183.85,186.78,183.66,186.46,4369590
2024-01-13T10:30:00,186.46,190.71,186.41,189.59,4200421
2024-01-13T11:30:00,189.59,191.61,189.04,191.05,1086823
2024-01-13T12:30:00,191.05,191.1,190.34,190.91,1806533
2024-01-13T13:30:00,190.91,191.81,186.5,188.08,4028871
2024-01-13T14:30:00,188.08,188.67,185.75,185.97,4347407
2024-01-13T15:30:00,185.97,188.49,185.24,187.73,4980422
2024-01-13T16:30:00,187.73,188.9,184.14,184.35,3520212
2024-01-13T17:30:00,184.35,185.78,183.76,184.78,4770268
2024-01-13T18:30:00,184.78,185.53,184.51,184.57,2862908
2024-01-13T19:30:00,184.57,188.76,184.39,186.58,567310
2024-01-13T20:30:00,186.58,187.77,186.16,186.71,4445523
2024-01-13T21:30:00,186.71,190.01,185.73,189.53,4321175
2024-01-13T22:30:00,189.53,190.67,188.72,189.24,3143370
2024-01-13T23:30:00,189.24,189.88,186.52,187.0,797011
2024-01-14T00:30:00,187.0,189.81,186.25,189.33,948738
2024-01-14T01:30:00,189.33,190.43,186.82,187.02,3856067
2024-01-14T02:30:00,187.02,187.65,185.56,185.9,1659833
2024-01-14T03:30:00,185.9,186.72,181.52,182.88,3634617
2024-01-14T04:30:00,182.88,183.74,182.05,182.59,3715146
2024-01-14T05:30:00,182.59,183.29,181.67,182.81,3596972
2024-01-14T06:30:00,182.81,183.37,182.66,182.99,4446034
2024-01-14T07:30:00,182.99,184.98,182.62,184.33,2910948
2024-01-14T08:30:00,184.33,186.14,183.72,185.89,1313164
2024-01-14T09:30:00,185.89,187.59,185.87,186.44,3243899
2024-01-14T10:30:00,186.44,187.39,182.62,184.03,3473447
2024-01-14T11:30:00,184.03,184.11,181.66,183.09,1410381
2024-01-14T12:30:00,183.09,183.28,182.53,182.87,2810752
2024-01-14T13:30:00,182.87,184.76,182.11,184.72,4798594
2024-01-14T14:30:00,184.72,186.05,184.38,185.42,3076464
2024-01-14T15:30:00,185.42,186.06,185.22,185.54,4659643
2024-01-14T16:30:00,185.54,186.33,182.47,182.75,4470493
2024-01-14T17:30:00,182.75,182.97,179.6,180.66,2740176
2024-01-14T18:30:00,180.66,181.72,179.61,180.26,4324877
2024-01-14T19:30:00,180.26,180.42,179.6,180.38,1051144
2024-01-14T20:30:00,180.38,182.66,179.78,182.47,4345012
2024-01-14T21:30:00,182.47,182.87,181.04,181.96,3735041
2024-01-14T22:30:00,181.96,183.17,181.57,181.75,1919985
2024-01-14T23:30:00,181.75,181.95,180.86,181.2,2213720
2024-01-15T00:30:00,181.2,181.28,179.56,180.39,2005387
2024-01-15T01:30:00,180.39,180.88,179.65,180.8,4094812
2024-01-15T02:30:00,180.8,181.29,179.89,180.31,3417272
2024-01-15T03:30:00,180.31,180.61,178.03,178.35,4236451
2024-01-15T04:30:00,178.35,179.47,176.06,176.81,1383233
2024-01-15T05:30:00,176.81,177.45,176.05,176.98,4779841
2024-01-15T06:30:00,176.98,177.52,174.77,175.43,4064375
2024-01-15T07:30:00,175.43,176.47,175.28,176.35,4875693
2024-01-15T08:30:00,176.35,176.97,175.32,175.47,4851058
2024-01-15T09:30:00,175.47,176.57,174.68,175.96,2858667
2024-01-15T10:30:00,175.96,179.78,175.02,177.76,4815559
2024-01-15T11:30:00,177.76,177.88,176.07,177.27,527043
2024-01-15T12:30:00,177.27,179.37,177.0,179.31,2518972
2024-01-15T13:30:00,179.31,179.35,176.87,178.01,946438
2024-01-15T14:30:00,178.01,180.43,177.35,179.53,2648171
2024-01-15T15:30:00,179.53,182.98,179.05,181.92,2306474
2024-01-15T16:30:00,181.92,182.48,180.98,181.21,1041549
2024-01-15T17:30:00,181.21,182.66,181.01,182.35,3749356
2024-01-15T18:30:00,182.35,182.99,181.66,182.51,649085
2024-01-15T19:30:00,182.51,182.63,182.33,182.44,1256783
2024-01-15T20:30:00,182.44,182.46,181.98,182.19,3062010
2024-01-15T21:30:00,182.19,183.2,180.86,182.95,4148133
2024-01-15T22:30:00,182.95,183.26,182.51,182.88,1546076
2024-01-15T23:30:00,182.88,184.07,181.5,182.61,3187754
2024-01-16T00:30:00,182.61,183.28,178.23,180.63,2666757
2024-01-16T01:30:00,180.63,182.75,180.36,182.64,4136149
2024-01-16T02:30:00,182.64,184.19,182.25,183.97,1917760
2024-01-16T03:30:00,183.97,185.48,182.7,183.81,2797832
2024-01-16T04:30:00,183.81,185.33,183.5,185.08,3648199
2024-01-16T05:30:00,185.08,186.23,184.87,186.14,958907
2024-01-16T06:30:00,186.14,186.75,185.0,186.01,988319
2024-01-16T07:30:00,186.01,188.89,185.06,188.13,3579354
2024-01-16T08:30:00,188.13,188.8,186.45,187.63,1175316
2024-01-16T09:30:00,187.63,188.81,186.88,188.71,1256861
2024-01-16T10:30:00,188.71,189.55,186.49,188.34,3890080
2024-01-16T11:30:00,188.34,190.59,185.89,189.78,2652069
2024-01-16T12:30:00,189.78,191.56,189.32,191.2,3778008
2024-01-16T13:30:00,191.2,191.34,188.21,189.54,611069
2024-01-16T14:30:00,189.54,191.62,189.5,190.32,1016368
2024-01-16T15:30:00,190.32,190.33,189.05,189.71,1477585
2024-01-16T16:30:00,189.71,193.12,188.98,192.04,4657739
2024-01-16T17:30:00,192.04,196.92,191.29,196.16,968606
2024-01-16T18:30:00,196.16,197.03,195.14,196.48,2192181
2024-01-16T19:30:00,196.48,196.68,193.69,194.5,4094359
2024-01-16T20:30:00,194.5,195.3,191.24,191.52,2164529
2024-01-16T21:30:00,191.52,191.67,190.74,191.63,626225
2024-01-16T22:30:00,191.63,193.86,190.57,193.36,3692890
2024-01-16T23:30:00,193.36,195.47,192.35,194.48,4270202
2024-01-17T00:30:00,194.48,197.66,193.63,196.65,3414830
2024-01-17T01:30:00,196.65,197.09,194.57,195.78,4820424
2024-01-17T02:30:00,195.78,196.4,193.25,193.98,4537365
2024-01-17T03:30:00,193.98,195.11,191.99,192.26,685784
2024-01-17T04:30:00,192.26,194.51,190.99,194.39,1703146
2024-01-17T05:30:00,194.39,196.02,193.43,195.74,731794
2024-01-17T06:30:00,195.74,196.5,193.98,194.41,3206717
2024-01-17T07:30:00,194.41,194.88,190.02,191.36,1060025
2024-01-17T08:30:00,191.36,192.84,190.04,190.06,1309229
2024-01-17T09:30:00,190.06,190.54,187.83,188.4,3445683
2024-01-17T10:30:00,188.4,190.28,188.33,189.51,4471231
2024-01-17T11:30:00,189.51,190.81,188.77,190.27,4467218
2024-01-17T12:30:00,190.27,192.31,189.25,191.08,2797819
2024-01-17T13:30:00,191.08,191.14,187.26,188.19,3402362
2024-01-17T14:30:00,188.19,189.19,187.14,188.57,3839271
2024-01-17T15:30:00,188.57,188.79,187.52,187.57,1656046
2024-01-17T16:30:00,187.57,189.71,186.9,189.39,1887837
2024-01-17T17:30:00,189.39,190.01,185.73,186.48,1889465
2024-01-17T18:30:00,186.48,187.35,185.69,186.69,2159967
2024-01-17T19:30:00,186.69,186.98,186.03,186.38,1149228
2024-01-17T20:30:00,186.38,187.39,184.76,185.7,1861348
2024-01-17T21:30:00,185.7,185.86,183.74,184.93,3748184
2024-01-17T22:30:00,184.93,187.26,184.65,185.98,1922014
2024-01-17T23:30:00,185.98,188.8,185.76,188.58,3330477
2024-01-18T00:30:00,188.58,188.97,188.41,188.48,3485276
2024-01-18T01:30:00,188.48,190.56,187.95,189.62,3103226
2024-01-18T02:30:00,189.62,190.86,188.3,190.82,3591246
2024-01-18T03:30:00,190.82,191.43,190.8,191.14,3391563
2024-01-18T04:30:00,191.14,191.9,188.91,190.61,1691860
2024-01-18T05:30:00,190.61,192.31,190.44,191.32,4187272
2024-01-18T06:30:00,191.32,192.81,190.18,191.32,1854915
2024-01-18T07:30:00,191.32,191.44,188.8,189.43,3622383
2024-01-18T08:30:00,189.43,189.57,189.0,189.28,834942
2024-01-18T09:30:00,189.28,191.04,188.5,190.04,4585218
2024-01-18T10:30:00,190.04,191.82,187.38,187.98,2081694
2024-01-18T11:30:00,187.98,189.88,187.71,189.2,2229876
2024-01-18T12:30:00,189.2,189.43,187.87,188.31,1527804
2024-01-18T13:30:00,188.31,190.21,186.38,189.86,1259114
2024-01-18T14:30:00,189.86,194.46,188.87,193.38,2916212
2024-01-18T15:30:00,193.38,194.4,191.67,192.13,3109563
2024-01-18T16:30:00,192.13,192.45,191.42,191.79,2551103
2024-01-18T17:30:00,191.79,191.94,190.66,191.13,2895578
2024-01-18T18:30:00,191.13,193.13,190.14,192.65,2062104
2024-01-18T19:30:00,192.65,194.23,192.09,192.33,1091106
2024-01-18T20:30:00,192.33,193.36,191.93,193.01,641665
2024-01-18T21:30:00,193.01,193.42,191.64,192.03,2629810
2024-01-18T22:30:00,192.03,192.48,189.11,190.74,3731642
2024-01-18T23:30:00,190.74,191.1,189.42,189.8,3690577
2024-01-19T00:30:00,189.8,190.88,188.41,190.49,1902911
