Date,Open,High,Low,Close,Volume
2024-01-03T20:30:00,238.89,242.31,236.91,237.86,3755374
2024-01-03T21:30:00,237.86,243.69,232.57,242.2,3312063
2024-01-03T22:30:00,242.2,242.22,241.36,242.06,2911400
2024-01-03T23:30:00,242.06,244.62,241.11,244.1,643870
2024-01-04T00:30:00,244.1,244.93,242.26,244.43,2369613
2024-01-04T01:30:00,244.43,247.63,242.73,246.93,4510289
2024-01-04T02:30:00,246.93,249.97,243.87,244.78,4478342
2024-01-04T03:30:00,244.78,246.57,241.01,244.34,1735263
2024-01-04T04:30:00,244.34,255.03,243.16,252.92,1875871
2024-01-04T05:30:00,252.92,254.78,247.78,249.86,3931606
2024-01-04T06:30:00,249.86,252.52,248.06,252.35,4815204
2024-01-04T07:30:00,252.35,252.82,245.27,247.19,3174924
2024-01-04T08:30:00,247.19,249.07,242.55,245.17,4601502
2024-01-04T09:30:00,245.17,245.25,242.43,243.79,3332597
2024-01-04T10:30:00,243.79,244.26,242.78,244.12,2085829
2024-01-04T11:30:00,244.12,246.45,239.89,242.93,3326719
2024-01-04T12:30:00,242.93,243.9,241.89,243.86,4485777
2024-01-04T13:30:00,243.86,244.26,242.42,243.43,4587652
2024-01-04T14:30:00,243.43,245.58,243.05,243.49,4759010
2024-01-04T15:30:00,243.49,244.23,241.76,241.95,1633810
2024-01-04T16:30:00,241.95,248.22,241.73,244.72,607972
2024-01-04T17:30:00,244.72,246.75,240.64,243.47,2325530
2024-01-04T18:30:00,243.47,247.48,240.12,241.49,1019241
2024-01-04T19:30:00,241.49,247.07,239.77,245.8,4499792
2024-01-04T20:30:00,245.8,252.27,244.92,248.03,3821953
2024-01-04T21:30:00,248.03,248.14,242.45,244.65,1679438
2024-01-04T22:30:00,244.65,246.41,241.62,242.09,4864715
2024-01-04T23:30:00,242.09,247.45,241.99,243.37,4478617
2024-01-05T00:30:00,243.37,244.15,240.42,241.36,2788656
2024-01-05T01:30:00,241.36,243.42,236.26,239.37,3388433
2024-01-05T02:30:00,239.37,239.71,232.56,232.91,915257
2024-01-05T03:30:00,232.91,238.04,232.49,236.92,3338131
2024-01-05T04:30:00,236.92,237.49,232.75,234.18,1525354
2024-01-05T05:30:00,234.18,235.69,225.19,229.13,2750723
2024-01-05T06:30:00,229.13,229.49,223.21,223.31,1761706
2024-01-05T07:30:00,223.31,223.36,221.37,221.52,566507
2024-01-05T08:30:00,221.52,223.16,218.5,222.46,4207977
2024-01-05T09:30:00,222.46,225.59,218.63,220.35,927807
2024-01-05T10:30:00,220.35,222.29,218.53,221.16,2082592
2024-01-05T11:30:00,221.16,223.37,216.57,217.35,3213208
2024-01-05T12:30:00,217.35,218.62,216.21,216.77,3073332
2024-01-05T13:30:00,216.77,217.8,213.72,216.25,2588325
2024-01-05T14:30:00,216.25,223.66,215.06,221.77,3906301
2024-01-05T15:30:00,221.77,225.27,221.31,221.72,3673051
2024-01-05T16:30:00,221.72,226.0,221.14,225.91,724555
2024-01-05T17:30:00,225.91,226.88,220.98,223.37,2809502
2024-01-05T18:30:00,223.37,224.78,220.83,223.06,3525630
2024-01-05T19:30:00,223.06,227.04,221.89,225.24,3463269
2024-01-05T20:30:00,225.24,230.21,223.74,226.39,1700702
2024-01-05T21:30:00,226.39,227.83,222.58,223.26,4029148
2024-01-05T22:30:00,223.26,223.29,218.99,220.31,2294993
2024-01-05T23:30:00,220.31,227.07,217.61,224.39,4548552
2024-01-06T00:30:00,224.39,225.08,219.2,221.09,545265
2024-01-06T01:30:00,221.09,223.46,219.69,222.56,2951473
2024-01-06T02:30:00,222.56,227.26,221.39,226.87,2670814
2024-01-06T03:30:00,226.87,227.58,220.96,224.2,1999954
2024-01-06T04:30:00,224.2,227.4,224.13,226.22,744070
2024-01-06T05:30:00,226.22,233.36,223.85,232.88,2476284
2024-01-06T06:30:00,232.88,233.99,231.66,232.0,4314589
2024-01-06T07:30:00,232.0,233.78,229.34,231.46,3289450
2024-01-06T08:30:00,231.46,233.69,221.74,221.99,4306670
2024-01-06T09:30:00,221.99,223.06,216.86,218.81,1293497
2024-01-06T10:30:00,218.81,219.14,211.43,214.93,1713752
2024-01-06T11:30:00,214.93,217.17,210.46,211.15,3428031
2024-01-06T12:30:00,211.15,212.62,208.15,208.44,4227189
2024-01-06T13:30:00,208.44,216.38,206.6,215.05,4824467
2024-01-06T14:30:00,215.05,217.8,208.75,210.93,1544139
2024-01-06T15:30:00,210.93,215.98,209.79,213.74,4674126
2024-01-06T16:30:00,213.74,214.58,212.38,213.43,857773
2024-01-06T17:30:00,213.43,217.24,209.9,210.34,1598146
2024-01-06T18:30:00,210.34,216.8,209.39,215.66,1066229
2024-01-06T19:30:00,215.66,216.62,212.41,212.59,724714
2024-01-06T20:30:00,212.59,218.35,209.42,214.08,1673466
2024-01-06T21:30:00,214.08,218.61,212.83,216.56,3263065
2024-01-06T22:30:00,216.56,223.71,215.25,222.6,3480424
2024-01-06T23:30:00,222.6,222.89,220.23,222.13,1652847
2024-01-07T00:30:00,222.13,222.69,221.7,221.79,1884078
2024-01-07T01:30:00,221.79,222.43,220.04,221.34,4585443
2024-01-07T02:30:00,221.34,223.22,220.61,222.74,1610873
2024-01-07T03:30:00,222.74,223.45,220.8,220.87,1545499
2024-01-07T04:30:00,220.87,226.47,217.03,225.26,2201002
2024-01-07T05:30:00,225.26,227.51,219.54,226.89,3903875
2024-01-07T06:30:00,226.89,229.42,226.57,228.37,1284159
2024-01-07T07:30:00,228.37,230.3,227.35,227.5,4580067
2024-01-07T08:30:00,227.5,227.53,225.44,227.09,2165295
2024-01-07T09:30:00,227.09,228.79,224.5,228.69,4228177
2024-01-07T10:30:00,228.69,229.98,227.91,229.93,3762820
2024-01-07T11:30:00,229.93,234.26,228.54,231.3,2641907
2024-01-07T12:30:00,231.3,236.27,230.68,233.26,1366544
2024-01-07T13:30:00,233.26,239.21,231.27,236.42,2357991
2024-01-07T14:30:00,236.42,239.22,235.04,237.91,2547296
2024-01-07T15:30:00,237.91,238.23,235.56,236.08,3154827
2024-01-07T16:30:00,236.08,236.66,233.54,235.31,3412625
2024-01-07T17:30:00,235.31,235.98,234.27,235.3,1815757
2024-01-07T18:30:00,235.3,240.02,232.78,238.56,3719617
2024-01-07T19:30:00,238.56,243.2,237.27,241.92,670058
2024-01-07T20:30:00,241.92,242.43,234.23,234.87,4105637
2024-01-07T21:30:00,234.87,236.12,230.23,231.02,2623806
2024-01-07T22:30:00,231.02,233.72,228.82,229.49,4338396
2024-01-07T23:30:00,229.49,231.01,227.54,230.55,2281102
2024-01-08T00:30:00,230.55,232.9,228.9,232.48,905898
2024-01-08T01:30:00,232.48,239.47,231.62,238.78,686726
2024-01-08T02:30:00,238.78,239.81,233.03,233.16,4854933
2024-01-08T03:30:00,233.16,237.02,232.1,235.4,4770940
2024-01-08T04:30:00,235.4,237.78,231.12,235.28,1041213
2024-01-08T05:30:00,235.28,235.48,228.64,230.11,1924689
2024-01-08T06:30:00,230.11,231.3,224.32,224.8,2049691
2024-01-08T07:30:00,224.8,225.24,214.54,215.11,3325503
2024-01-08T08:30:00,215.11,216.1,213.32,213.57,773826
2024-01-08T09:30:00,213.57,216.8,212.94,215.81,4130935
2024-01-08T10:30:00,215.81,217.49,208.61,210.28,4897954
2024-01-08T11:30:00,210.28,210.92,207.94,209.2,2241782
2024-01-08T12:30:00,209.2,211.61,204.19,204.47,4319780
2024-01-08T13:30:00,204.47,206.74,204.29,205.61,1683355
2024-01-08T14:30:00,205.61,208.29,203.24,205.55,4087972
2024-01-08T15:30:00,205.55,207.19,200.78,201.78,4909816
2024-01-08T16:30:00,201.78,204.55,197.6,198.36,4436166
2024-01-08T17:30:00,198.36,202.56,195.64,201.31,1220156
2024-01-08T18:30:00,201.31,204.37,201.19,202.44,1183487
2024-01-08T19:30:00,202.44,204.24,198.79,200.48,886731
2024-01-08T20:30:00,200.48,205.16,200.31,203.89,1093400
2024-01-08T21:30:00,203.89,203.9,199.73,199.8,2120978
2024-01-08T22:30:00,199.8,201.43,197.92,199.35,3371963
2024-01-08T23:30:00,199.35,199.44,197.79,198.23,1226318
2024-01-09T00:30:00,198.23,198.54,195.37,195.46,3816349
2024-01-09T01:30:00,195.46,195.66,189.75,189.89,1859171
2024-01-09T02:30:00,189.89,191.67,187.97,190.82,2313457
2024-01-09T03:30:00,190.82,195.3,190.28,193.38,2938698
2024-01-09T04:30:00,193.38,194.18,182.97,184.26,1303875
2024-01-09T05:30:00,184.26,185.36,180.88,181.79,3937966
2024-01-09T06:30:00,181.79,183.4,178.89,179.67,1986914
2024-01-09T07:30:00,179.67,180.03,177.68,178.39,4138678
2024-01-09T08:30:00,178.39,179.61,173.77,174.5,4161008
2024-01-09T09:30:00,174.5,176.18,171.92,175.71,780176
2024-01-09T10:30:00,175.71,179.26,174.93,179.21,3006992
2024-01-09T11:30:00,179.21,179.55,175.88,177.73,4135146
2024-01-09T12:30:00,177.73,182.98,176.38,182.56,3400848
2024-01-09T13:30:00,182.56,184.26,181.25,184.11,1552505
2024-01-09T14:30:00,184.11,188.51,183.05,186.43,4854741
2024-01-09T15:30:00,186.43,190.98,183.64,189.98,4172138
2024-01-09T16:30:00,189.98,190.92,188.09,188.76,2804635
2024-01-09T17:30:00,188.76,194.98,186.46,193.72,1710699
2024-01-09T18:30:00,193.72,194.67,191.19,191.67,1030829
2024-01-09T19:30:00,191.67,195.07,188.3,194.03,2798466
2024-01-09T20:30:00,194.03,194.54,192.26,193.09,833492
2024-01-09T21:30:00,193.09,194.31,191.99,192.87,4694647
2024-01-09T22:30:00,192.87,195.54,190.44,195.33,4631757
2024-01-09T23:30:00,195.33,198.63,194.38,195.76,1800650
2024-01-10T00:30:00,195.76,197.49,195.63,196.12,1702188
2024-01-10T01:30:00,196.12,196.9,195.28,195.54,2235542
2024-01-10T02:30:00,195.54,196.95,194.6,196.54,1471908
2024-01-10T03:30:00,196.54,197.3,194.54,195.59,2112088
2024-01-10T04:30:00,195.59,206.07,193.84,202.23,2680716
2024-01-10T05:30:00,202.23,203.84,201.86,202.67,1004720
2024-01-10T06:30:00,202.67,203.53,198.84,199.09,4482329
2024-01-10T07:30:00,199.09,199.33,195.08,197.73,3863799
2024-01-10T08:30:00,197.73,198.14,193.72,197.12,1980371
2024-01-10T09:30:00,197.12,198.38,196.89,197.13,1102833
2024-01-10T10:30:00,197.13,197.18,194.08,194.19,4739867
2024-01-10T11:30:00,194.19,195.91,191.99,195.03,1354077
2024-01-10T12:30:00,195.03,200.31,194.33,197.71,2827307
2024-01-10T13:30:00,197.71,205.58,196.2,201.71,1359994
2024-01-10T14:30:00,201.71,206.56,200.99,206.02,3020493
2024-01-10T15:30:00,206.02,207.33,202.4,202.81,3976499
2024-01-10T16:30:00,202.81,204.47,197.22,199.36,2300673
2024-01-10T17:30:00,199.36,201.49,199.04,200.67,1155255
2024-01-10T18:30:00,200.67,200.72,198.24,200.49,1591145
2024-01-10T19:30:00,200.49,202.4,196.11,202.19,2312101
2024-01-10T20:30:00,202.19,202.8,198.86,200.26,1625686
2024-01-10T21:30:00,200.26,200.8,196.23,197.47,764650
2024-01-10T22:30:00,197.47,198.52,194.08,196.32,1445681
2024-01-10T23:30:00,196.32,196.46,192.89,192.95,3434571
2024-01-11T00:30:00,192.95,194.89,190.11,193.37,1223713
2024-01-11T01:30:00,193.37,196.58,192.91,196.04,2235452
2024-01-11T02:30:00,196.04,196.79,194.6,195.76,4532537
2024-01-11T03:30:00,195.76,200.9,194.76,200.56,2429140
2024-01-11T04:30:00,200.56,201.46,199.44,200.32,3192980
2024-01-11T05:30:00,200.32,206.79,199.71,206.26,4401778
2024-01-11T06:30:00,206.26,207.7,200.02,200.89,3867800
2024-01-11T07:30:00,200.89,204.13,200.21,200.46,2470190
2024-01-11T08:30:00,200.46,200.9,198.72,200.49,3789267
2024-01-11T09:30:00,200.49,203.89,199.71,203.61,3333852
2024-01-11T10:30:00,203.61,210.4,202.01,208.95,4337761
2024-01-11T11:30:00,208.95,211.42,204.72,207.25,1193650
2024-01-11T12:30:00,207.25,207.74,207.25,207.56,1405081
2024-01-11T13:30:00,207.56,209.05,207.38,208.77,4785514
2024-01-11T14:30:00,208.77,211.22,207.55,210.97,4013763
2024-01-11T15:30:00,210.97,214.16,203.59,203.9,1097123
2024-01-11T16:30:00,203.9,210.65,203.66,209.24,1498626
2024-01-11T17:30:00,209.24,211.97,207.51,211.83,1146569
2024-01-11T18:30:00,211.83,214.38,205.03,205.41,2896879
2024-01-11T19:30:00,205.41,205.87,202.56,203.36,987289
2024-01-11T20:30:00,203.36,212.26,203.33,209.03,4641194
2024-01-11T21:30:00,209.03,210.94,203.13,206.01,637031
2024-01-11T22:30:00,206.01,210.65,205.74,210.3,805996
2024-01-11T23:30:00,210.3,210.37,205.22,205.59,2668225
2024-01-12T00:30:00,205.59,205.79,201.88,203.16,869660
2024-01-12T01:30:00,203.16,204.49,201.99,204.45,2819111
2024-01-12T02:30:00,204.45,206.93,203.91,206.91,4259183
2024-01-12T03:30:00,206.91,208.73,205.52,206.09,2695824
2024-01-12T04:30:00,206.09,208.16,205.18,207.42,1831613
2024-01-12T05:30:00,207.42,207.78,202.44,204.75,597536
2024-01-12T06:30:00,204.75,205.04,201.91,204.78,2294965
2024-01-12T07:30:00,204.78,205.24,202.28,202.82,4705463
2024-01-12T08:30:00,202.82,203.38,202.1,203.06,3681918
2024-01-12T09:30:00,203.06,206.12,201.46,205.29,3177276
2024-01-12T10:30:00,205.29,205.83,203.25,203.56,3250111
2024-01-12T11:30:00,203.56,205.66,197.8,200.33,3233914
2024-01-12T12:30:00,200.33,206.86,197.99,203.81,855435
2024-01-12T13:30:00,203.81,203.83,202.21,202.74,2879443
2024-01-12T14:30:00,202.74,206.25,196.17,196.61,4585963
2024-01-12T15:30:00,196.61,197.37,196.53,197.07,1068646
2024-01-12T16:30:00,197.07,201.79,193.2,201.42,2132222
2024-01-12T17:30:00,201.42,205.29,200.22,202.56,3223073
2024-01-12T18:30:00,202.56,204.01,201.02,202.49,758377
2024-01-12T19:30:00,202.49,205.0,200.71,201.68,571282
2024-01-12T20:30:00,201.68,202.52,196.16,198.04,1979715
2024-01-12T21:30:00,198.04,200.79,197.8,200.75,844490
2024-01-12T22:30:00,200.75,202.85,197.97,198.54,4119349
2024-01-12T23:30:00,198.54,199.15,191.99,193.55,3919900
2024-01-13T00:30:00,193.55,194.04,193.07,193.46,3356525
2024-01-13T01:30:00,193.46,195.67,191.27,195.01,4075393
2024-01-13T02:30:00,195.01,197.01,194.58,196.39,4209126
2024-01-13T03:30:00,196.39,197.71,194.95,197.2,2125626
2024-01-13T04:30:00,197.2,198.74,191.26,193.78,2009696
2024-01-13T05:30:00,193.78,196.01,192.55,194.5,1998436
2024-01-13T06:30:00,194.5,196.89,192.7,196.53,3605608
2024-01-13T07:30:00,196.53,197.15,191.02,192.68,2680414
2024-01-13T08:30:00,192.68,193.64,185.69,187.18,2720897
2024-01-13T09:30:00,187.18,188.86,186.25,188.71,3246955
2024-01-13T10:30:00,188.71,188.78,187.35,187.44,4046780
2024-01-13T11:30:00,187.44,187.83,184.18,185.54,3880891
2024-01-13T12:30:00,185.54,187.07,185.04,185.3,2522268
2024-01-13T13:30:00,185.3,187.66,179.77,181.01,2646644
2024-01-13T14:30:00,181.01,185.45,180.21,182.5,2131557
2024-01-13T15:30:00,182.5,187.12,181.65,185.22,4217391
2024-01-13T16:30:00,185.22,186.43,181.9,183.06,2716738
2024-01-13T17:30:00,183.06,186.05,181.0,184.31,3795364
2024-01-13T18:30:00,184.31,188.03,181.76,187.14,3780789
2024-01-13T19:30:00,187.14,188.63,185.95,186.79,790448
2024-01-13T20:30:00,186.79,188.54,186.61,188.47,2938377
2024-01-13T21:30:00,188.47,189.29,185.76,187.83,2977939
2024-01-13T22:30:00,187.83,189.05,182.43,184.1,3762240
2024-01-13T23:30:00,184.1,185.89,183.31,184.43,3024923
2024-01-14T00:30:00,184.43,185.13,183.99,184.73,2434854
2024-01-14T01:30:00,184.73,191.21,184.69,190.88,3520638
2024-01-14T02:30:00,190.88,191.05,189.64,191.04,1122360
2024-01-14T03:30:00,191.04,192.28,191.04,191.54,2727871
2024-01-14T04:30:00,191.54,199.0,190.84,198.43,1453535
2024-01-14T05:30:00,198.43,201.52,197.58,200.22,1307148
2024-01-14T06:30:00,200.22,201.47,198.15,198.26,3480963
2024-01-14T07:30:00,198.26,199.77,190.14,191.8,1782595
2024-01-14T08:30:00,191.8,194.16,188.56,192.01,4157677
2024-01-14T09:30:00,192.01,192.06,189.99,190.72,1137105
2024-01-14T10:30:00,190.72,193.12,189.5,190.83,1118503
2024-01-14T11:30:00,190.83,191.38,190.74,190.97,3362305
2024-01-14T12:30:00,190.97,193.62,189.19,193.45,4970152
2024-01-14T13:30:00,193.45,196.28,192.94,195.87,1738659
2024-01-14T14:30:00,195.87,198.06,194.33,195.1,4468034
2024-01-14T15:30:00,195.1,197.54,188.8,189.03,2317679
2024-01-14T16:30:00,189.03,189.33,183.76,186.5,4622672
2024-01-14T17:30:00,186.5,186.88,180.51,182.15,1034166
2024-01-14T18:30:00,182.15,186.26,181.52,185.73,2547362
2024-01-14T19:30:00,185.73,186.09,182.13,183.04,3599060
2024-01-14T20:30:00,183.04,185.05,182.91,183.2,3697693
2024-01-14T21:30:00,183.2,187.86,182.15,187.55,950373
2024-01-14T22:30:00,187.55,187.7,183.97,185.93,1451218
2024-01-14T23:30:00,185.93,186.86,181.96,182.14,1391379
2024-01-15T00:30:00,182.14,183.64,180.13,180.99,1937950
2024-01-15T01:30:00,180.99,181.24,180.08,180.2,3549286
2024-01-15T02:30:00,180.2,180.33,175.26,175.78,4996316
2024-01-15T03:30:00,175.78,176.47,171.91,172.96,867481
2024-01-15T04:30:00,172.96,174.11,172.75,173.14,1457061
2024-01-15T05:30:00,173.14,179.89,172.49,179.49,1882836
2024-01-15T06:30:00,179.49,181.26,176.72,176.72,607710
2024-01-15T07:30:00,176.72,177.81,175.37,177.36,4971647
2024-01-15T08:30:00,177.36,178.3,172.76,175.61,4369909
2024-01-15T09:30:00,175.61,178.17,173.68,177.09,2168797
2024-01-15T10:30:00,177.09,177.21,176.59,176.71,3400348
2024-01-15T11:30:00,176.71,176.9,172.09,172.14,2825803
2024-01-15T12:30:00,172.14,172.99,167.89,169.28,2176722
2024-01-15T13:30:00,169.28,171.13,168.2,169.69,3385667
2024-01-15T14:30:00,169.69,169.75,168.13,169.52,3936109
2024-01-15T15:30:00,169.52,170.56,168.0,170.23,4313487
2024-01-15T16:30:00,170.23,170.49,168.15,169.21,512644
2024-01-15T17:30:00,169.21,170.89,168.32,168.75,4412662
2024-01-15T18:30:00,168.75,169.66,168.57,169.61,4253844
2024-01-15T19:30:00,169.61,170.79,168.98,169.11,1329135
2024-01-15T20:30:00,169.11,171.03,167.85,168.24,1208304
2024-01-15T21:30:00,168.24,173.82,168.12,172.95,1708500
2024-01-15T22:30:00,172.95,173.48,163.83,164.04,3379136
2024-01-15T23:30:00,164.04,166.06,163.61,165.87,3447101
2024-01-16T00:30:00,165.87,165.91,164.36,165.41,1808594
2024-01-16T01:30:00,165.41,165.86,163.93,164.88,1382910
2024-01-16T02:30:00,164.88,166.37,164.79,166.01,3125470
2024-01-16T03:30:00,166.01,171.42,164.8,170.27,3986296
2024-01-16T04:30:00,170.27,174.16,169.73,171.73,4003014
2024-01-16T05:30:00,171.73,172.82,169.34,172.09,3144751
2024-01-16T06:30:00,172.09,175.77,170.85,173.31,1391401
2024-01-16T07:30:00,173.31,175.6,172.86,174.15,3543528
2024-01-16T08:30:00,174.15,174.55,170.7,172.51,2192602
2024-01-16T09:30:00,172.51,174.13,171.23,172.93,4644891
2024-01-16T10:30:00,172.93,176.36,171.71,174.35,2779651
2024-01-16T11:30:00,174.35,174.48,172.31,174.22,3862539
2024-01-16T12:30:00,174.22,175.65,172.19,173.08,916986
2024-01-16T13:30:00,173.08,174.9,170.15,171.32,3071484
2024-01-16T14:30:00,171.32,171.46,170.23,171.44,3604668
2024-01-16T15:30:00,171.44,171.82,168.75,169.46,1016607
2024-01-16T16:30:00,169.46,169.59,165.24,166.45,1944986
2024-01-16T17:30:00,166.45,166.78,162.11,163.99,3610162
2024-01-16T18:30:00,163.99,164.47,163.76,163.78,612480
2024-01-16T19:30:00,163.78,163.94,159.72,161.27,4369429
2024-01-16T20:30:00,161.27,163.08,161.2,162.39,2529817
2024-01-16T21:30:00,162.39,164.61,161.02,164.54,3113540
2024-01-16T22:30:00,164.54,166.16,163.15,166.1,2889943
2024-01-16T23:30:00,166.1,171.35,165.76,170.57,3698529
2024-01-17T00:30:00,170.57,171.87,168.59,171.59,4678057
2024-01-17T01:30:00,171.59,173.24,169.41,169.83,525643
2024-01-17T02:30:00,169.83,171.31,169.16,169.47,2443052
2024-01-17T03:30:00,169.47,174.23,165.57,173.64,4752686
2024-01-17T04:30:00,173.64,173.69,170.34,172.21,2001402
2024-01-17T05:30:00,172.21,173.68,167.68,168.89,4167409
2024-01-17T06:30:00,168.89,169.45,166.05,166.82,2740563
2024-01-17T07:30:00,166.82,169.33,166.76,168.83,3371000
2024-01-17T08:30:00,168.83,169.89,168.47,169.64,1343481
2024-01-17T09:30:00,169.64,175.41,168.63,172.39,2856278
2024-01-17T10:30:00,172.39,175.41,172.02,173.15,1240070
2024-01-17T11:30:00,173.15,175.03,170.78,174.69,1530642
2024-01-17T12:30:00,174.69,180.57,173.21,180.06,3930638
2024-01-17T13:30:00,180.06,182.62,178.06,179.58,3709565
2024-01-17T14:30:00,179.58,181.0,178.57,180.71,895359
2024-01-17T15:30:00,180.71,182.51,178.35,181.68,1907332
2024-01-17T16:30:00,181.68,182.58,179.88,182.01,1805379
2024-01-17T17:30:00,182.01,186.34,181.97,185.5,4456010
2024-01-17T18:30:00,185.5,187.87,183.56,185.56,3648502
2024-01-17T19:30:00,185.56,187.11,179.04,180.63,4064307
2024-01-17T20:30:00,180.63,181.85,176.5,177.37,997726
2024-01-17T21:30:00,177.37,178.68,171.73,175.18,1907988
2024-01-17T22:30:00,175.18,178.69,173.64,177.33,2367026
2024-01-17T23:30:00,177.33,181.58,176.87,179.47,3834965
2024-01-18T00:30:00,179.47,181.48,178.13,181.24,1982145
2024-01-18T01:30:00,181.24,187.94,178.62,185.18,1043606
2024-01-18T02:30:00,185.18,185.23,181.56,181.7,4369717
2024-01-18T03:30:00,181.7,182.45,179.67,181.11,2928240
2024-01-18T04:30:00,181.11,181.21,176.08,177.91,1093463
2024-01-18T05:30:00,177.91,179.63,174.52,175.12,3223434
2024-01-18T06:30:00,175.12,176.51,167.51,168.96,2744698
2024-01-18T07:30:00,168.96,172.06,168.46,170.71,2158276
2024-01-18T08:30:00,170.71,172.34,167.19,167.88,3496616
2024-01-18T09:30:00,167.88,169.5,167.38,169.34,2555969
2024-01-18T10:30:00,169.34,172.73,168.94,171.86,3451829
2024-01-18T11:30:00,171.86,175.59,171.29,175.12,2803632
2024-01-18T12:30:00,175.12,176.0,172.51,174.49,4842411
2024-01-18T13:30:00,174.49,175.01,170.79,172.6,1542348
2024-01-18T14:30:00,172.6,173.47,169.7,170.46,3313887
2024-01-18T15:30:00,170.46,170.89,169.37,169.74,909633
2024-01-18T16:30:00,169.74,173.44,168.23,171.62,788377
2024-01-18T17:30:00,171.62,172.31,170.17,170.79,2246012
2024-01-18T18:30:00,170.79,174.2,170.62,173.81,3876566
2024-01-18T19:30:00,173.81,175.88,171.64,172.37,3973108
2024-01-18T20:30:00,172.37,173.41,172.06,172.77,3812929
2024-01-18T21:30:00,172.77,174.12,170.71,173.17,1383065
2024-01-18T22:30:00,173.17,176.48,171.23,174.75,1789165
2024-01-18T23:30:00,174.75,176.63,172.68,172.84,2646252
2024-01-19T00:30:00,172.84,175.3,172.07,175.22,1384323
